Code,Name
038870,에코바이오
002920,유성기업
134580,탑코미디어
301300,바이브컴퍼니
024950,삼천리자전거
440290,HB인베스트먼트
187660,에이디엠코리아
000850,화천기공
140610,엔솔바이오사이언스
043340,에쎈테크
005750,대림B&Co
007370,진양제약
115310,인포바인
065950,웰크론
129920,대성하이텍
056730,CNT85
348030,모비릭스
238490,힘스
101390,아이엠
002360,SH에너지화학
004780,대륙제관
277410,인산가
214870,뉴지랩파마
052900,KX하이텍
013700,까뮤이앤씨
100590,머큐리
170790,파이오링크
214270,FSN
032680,소프트센
355690,에이텀
004270,남성
067920,이글루
019180,티에이치엔
088910,동우팜투테이블
219750,한국비티비
204020,그리티
073110,엘엠에스
456570,아이엠지티
009190,대양금속
001275,부국증권우
039420,케이엘넷
073640,테라사이언스
318000,KBG
360350,코셈
094940,푸른기술
100220,비상교육
053290,NE능률
021050,서원
311390,네오크레마
081580,성우전자
069730,DSR제강
025440,DH오토웨어
004770,써니전자
090080,평화산업
318020,포인트모바일
060230,소니드
032790,엠젠솔루션
057540,옴니시스템
049120,파인디앤씨
274400,이노시뮬레이션
129890,앱코
306040,에스제이그룹
014970,삼륭물산
009320,대우부품
227610,아우딘퓨쳐스
002220,한일철강
008870,금비
440320,오픈놀
376980,원티드랩
285800,진영
066130,하츠
097870,효성오앤비
001260,남광토건
002630,오리엔트바이오
279600,미디어젠
226360,KH 건설
023770,플레이위드
052670,제일바이오
294140,레몬
053620,태양
025750,한솔홈데코
058730,다스코
405920,나라셀라
004590,한국가구
037230,한국팩키지
419120,산돌
014570,고려제약
069640,한세엠케이
057030,YBM넷
239340,이스트에이드
900100,애머릿지
120115,코오롱인더우
376290,씨유테크
003560,IHQ
014190,원익큐브
046970,우리로
256150,한독크린텍
162120,루켄테크놀러지스
214610,미코바이오메드
303030,지니틱스
011230,삼화전자
054540,삼영엠텍
148930,에이치와이티씨
389030,지니너스
040610,SG&G
075970,동국알앤에스
003080,성보화학
335810,프리시젼바이오
024830,세원물산
189330,씨이랩
002880,대유에이텍
195500,마니커에프앤지
026940,부국철강
008250,이건산업
023350,한국종합기술
016100,리더스코스메틱
096690,에이루트
099520,ITX-AI
227950,엔투텍
089530,에이티세미콘
137080,나래나노텍
273060,와이즈버즈
008420,문배철강
134790,시디즈
245620,EDGC
33637K,솔루스첨단소재1우
352770,클리노믹스
062860,티엘아이
025530,SJM홀딩스
363250,진시스템
016600,큐캐피탈
080010,이상네트웍스
104200,NHN벅스
020760,일진디스플
353590,오토앤
051630,진양화학
290380,대유
038060,루멘스
100660,서암기계공업
376180,피코그램
022220,TKG애강
198080,엔피디
004440,삼일씨엔에스
147760,피엠티
196450,코아시아씨엠
006980,우성
009835,한화솔루션우
004870,티웨이홀딩스
011390,부산산업
007680,대원
307280,원바이오젠
004920,씨아이테크
434480,모니터랩
060540,에스에이티
139670,키네마스터
299170,더블유에스아이
039010,현대에이치티
042040,케이피엠테크
222110,팬젠
216400,인바이츠바이오코아
003310,대주산업
298060,에스씨엠생명과학
006805,미래에셋증권우
049630,재영솔루텍
036180,지더블유바이텍
069920,아이에스이커머스
091090,세원이앤씨
056700,신화인터텍
037030,파워넷
217480,에스디생명공학
005670,푸드웰
241820,피씨엘
050860,아세아텍
123700,SJM
007720,대명소노시즌
033200,모아텍
099390,브레인즈컴퍼니
007610,선도전기
003680,한성기업
009730,이렘
013810,스페코
013720,CBI
007530,와이엠
066360,체리부로
405000,플라즈맵
068330,일신바이오
011420,갤럭시아에스엠
033560,블루콤
047770,코데즈컴바인
438700,버넥트
377330,이지트로닉스
021880,메이슨캐피탈
177830,파버나인
348080,큐라티스
28513K,SK케미칼우
263810,상신전자
036170,클라우드에어
008370,원풍
053160,프리엠스
126640,화신정공
053590,한국테크놀로지
263920,휴엠앤씨
221980,케이디켐
102950,아하
418250,시큐레터
005360,모나미
313760,캐리
138070,신진에스엠
373170,엠아이큐브솔루션
417180,핑거스토리
082660,코스나인
005305,롯데칠성우
051380,피씨디렉트
031310,아이즈비전
219550,디와이디
109080,옵티시스
012160,영흥
000725,현대건설우
127120,디엔에이링크
096610,알에프세미
378800,샤페론
173940,에프엔씨엔터
140520,대창스틸
133750,메가엠디
238120,얼라인드
014130,한익스프레스
048770,TPC
429270,시지트로닉스
208640,썸에이지
052300,씨티프라퍼티
189860,서전기전
058450,한주에이알티
046940,우원개발
258610,케일럼
091590,남화토건
056360,코위버
200780,비씨월드제약
049800,우진플라임
065170,비엘팜텍
367000,플래티어
276040,스코넥
262840,아이퀘스트
446070,유니드비티플러스
088280,쏘닉스
109820,진매트릭스
101240,씨큐브
197140,디지캡
452300,캡스톤파트너스
332290,누보
037760,쎄니트
377220,프롬바이오
010600,웰바이오텍
419540,비스토스
032580,피델릭스
317120,라닉스
052600,한네트
114630,폴라리스우노
024940,PN풍년
153490,우리이앤엘
038620,위즈코프
145270,케이탑리츠
049830,승일
246690,TS인베스트먼트
051780,큐로홀딩스
080520,오디텍
039020,이건홀딩스
024120,KB오토시스
045060,오공
187220,디티앤씨
900310,컬러레이
016250,SGC E&C
291650,압타머사이언스
267790,배럴
085910,네오티스
222980,한국맥널티
37550L,DL이앤씨2우(전환)
143210,핸즈코퍼레이션
318010,팜스빌
032980,바이온
065500,오리엔트정공
263020,디케이앤디
023960,에쓰씨엔지니어링
012200,계양전기
001840,이화공영
337840,유엑스엔
007770,한일화학
192410,휴림네트웍스
012280,영화금속
079000,와토스코리아
006570,대림통상
361670,삼영에스앤씨
019770,서연탑메탈
415380,스튜디오삼익
252500,세화피앤씨
322780,코퍼스코리아
036690,코맥스
083550,케이엠
153460,네이블
009460,한창제지
033250,체시스
032960,동일기연
010280,쌍용정보통신
448740,삼성스팩8호
362990,드림인사이트
045340,토탈소프트
000215,DL우
018700,바른손
290120,DH오토리드
068100,케이웨더
340440,세림B&G
034940,조아제약
052460,아이크래프트
309930,오하임앤컴퍼니
278990,EMB
046310,백금T&A
187270,신화콘텍
347860,알체라
072130,유엔젤
403360,라피치
023150,MH에탄올
354390,바스칸바이오제약
078590,휴림에이텍
019175,신풍제약우
288330,브릿지바이오테라퓨틱스
228340,동양파일
340810,씨유박스
090150,아이윈
353190,휴럼
065060,지엔코
006125,SK디스커버리우
065370,위세아이텍
111870,KH 미래물산
417860,오브젠
069410,엔텔스
222420,쎄노텍
052860,아이앤씨
036000,예림당
131100,티엔엔터테인먼트
303360,프로티아
038950,파인디지털
010770,평화홀딩스
021040,대호특수강
032800,판타지오
435620,하나금융25호스팩
025880,케이씨피드
900270,헝셩그룹
048470,대동스틸
089150,케이씨티
199730,바이오인프라
047080,한빛소프트
080720,한국유니온제약
032750,삼진
229000,젠큐릭스
127710,아시아경제
388610,지에프씨생명과학
247660,나노씨엠에스
051390,YW
221840,하이즈항공
290520,신도기연
208860,엔지스테크널러지
148780,비큐AI
006200,한국전자홀딩스
115610,이미지스
090370,메타랩스
221800,유투바이오
060240,룽투코리아
169330,엠브레인
060380,동양에스텍
289010,아이스크림에듀
021650,한국큐빅
356890,싸이버원
328380,솔트웨어
014990,인디에프
200580,메디쎄이
332370,아이디피
331520,밸로프
210120,빅텐츠
054300,팬스타엔터프라이즈
067010,이씨에스
368970,오에스피
065440,이루온
001810,무림SP
297570,알로이스
131760,파인텍
038340,MIT
009440,KC그린홀딩스
002290,삼일기업공사
036480,대성미생물
311060,엘에이티
088290,이원컴포텍
434190,탈로스
143540,영우디에스피
130500,GH신소재
286750,나노브릭
000760,이화산업
042940,상지건설
006050,국영지앤엠
351320,에스에이티이엔지
131220,대한과학
119500,포메탈
058110,멕아이씨에스
009310,참엔지니어링
000040,KR모터스
031510,오스템
159910,스킨앤스킨
035620,바른손이앤에이
193250,링크드
354200,엔젠바이오
020180,대신정보통신
114450,그린생명과학
018680,서울제약
290660,네오펙트
005820,원림
176590,코나솔
005030,부산주공
190650,코리아에셋투자증권
045520,크린앤사이언스
003475,유안타증권우
237750,피앤씨테크
184230,SGA솔루션즈
003465,유화증권우
013000,세우글로벌
117670,알파홀딩스
015260,에이엔피
900110,이스트아시아홀딩스
072950,빛샘전자
203450,유니온커뮤니티
028080,휴맥스홀딩스
002820,SUN&L
040160,누리플렉스
452980,신한제11호스팩
053950,경남제약
290270,휴네시온
089230,THE E&M
238200,비피도
089140,넥스턴바이오
075130,플랜티넷
083470,이엠앤아이
318160,셀바이오휴먼텍
131090,시큐브
331380,포커스에이치엔에스
095910,에스에너지
169670,코스텍시스템
456190,큐라켐
024070,WISCOM
296640,이노룰스
192390,윈하이텍
037400,우리엔터프라이즈
37550K,DL이앤씨우
078860,아이오케이
079170,한창산업
054180,메디콕스
146060,율촌
076080,웰크론한텍
099410,동방선기
290720,푸드나무
121850,코이즈
104040,대성파인텍
039310,세중
009140,경인전자
000950,전방
243870,굿센
016920,카스
012340,뉴인텍
093240,형지엘리트
076610,해성옵틱스
059100,아이컴포넌트
198940,한주라이트메탈
439250,삼성스팩7호
045300,성우테크론
267080,세븐브로이맥주
012620,원일특강
043710,서울리거
093380,풍강
045510,정원엔시스
196490,디에이테크놀로지
343090,HLB사이언스
005320,국동
086060,진바이오텍
044480,빌리언스
006920,모헨즈
092600,앤씨앤
246250,에스엘에스바이오
312610,에이에프더블류
317240,TS트릴리온
001140,국보
115480,씨유메디칼
002690,동일제강
177350,베셀
062970,피피아이
001070,대한방직
206950,볼빅
380540,옵티코어
001465,BYC우
208710,바이오로그디바이스
008470,부스타
043590,웰킵스하이텍
299910,애닉
014100,메디앙스
290560,신시웨이
217880,틸론
003535,한화투자증권우
011090,에넥스
333050,모코엠시스
365900,브이씨
001420,태원물산
187790,나노
123010,아이윈플러스
030350,드래곤플라이
450520,인스웨이브시스템즈
026040,제이에스티나
133820,화인베스틸
002410,범양건영
083640,인콘
073190,듀오백
054090,삼진엘앤디
113810,디젠스
018620,우진비앤지
014910,성문전자
065570,삼영이엔씨
372800,아이티아이즈
030720,동원수산
208350,지란지교시큐리티
258790,소프트캠프
138360,협진
002870,신풍
103230,에스앤더블류
033050,제이엠아이
050120,ES큐브
008775,호텔신라우
032280,삼일
33626L,두산퓨얼셀2우B
094860,네오리진
091340,S&K폴리텍
352940,인바이오
000300,대유플러스
291810,핀텔
080470,성창오토텍
035460,기산텔레콤
110020,전진바이오팜
152550,한국ANKOR유전
017000,신원종합개발
007120,미래아이앤지
148250,알엔투테크놀로지
302920,더콘텐츠온
084870,TBH글로벌
257990,나우코스
068940,셀피글로벌
001000,신라섬유
227420,도부마스크
060900,DGP
035200,프럼파스트
002420,세기상사
086220,광동헬스바이오
215480,토박스코리아
331920,셀레믹스
038530,케이바이오
015020,이스타코
191410,육일씨엔에쓰
043090,더테크놀로지
900300,오가닉티코스메틱
131180,딜리
900260,로스웰
032080,아즈텍WB
072520,제넨바이오
049470,SGA
451700,엔에이치스팩29호
010400,우진아이엔에스
101400,엔시트론
347700,라이프시맨틱스
00499K,롯데지주우
063760,이엘피
084670,동양고속
900120,씨엑스아이
008600,윌비스
004365,세방우
179530,애드바이오텍
002680,한탑
025870,신라에스지
067730,로지시스
025620,제이준코스메틱
001210,금호전기
154040,다산솔루에타
035290,골드앤에스
379390,이성씨엔아이
085810,알티캐스트
076340,관악산업
019685,대교우B
154030,아시아종묘
233250,메디안디노스틱
310870,디와이씨
419700,이브이파킹서비스
191600,블루탑
054940,엑사이엔씨
224060,더코디
070300,엑스큐어
424760,벨로크
019490,하이트론
225590,패션플랫폼
299660,셀리드
050760,에스폴리텍
003495,대한항공우
115530,씨엔플러스
377460,위니아에이드
019570,플루토스
33637L,솔루스첨단소재2우B
357880,비트나인
464680,KB제27호스팩
043200,파루
079650,서산
232830,시큐센
020400,대동금속
001685,대상우
317530,캐리소프트
341170,퓨쳐메디신
079190,케스피온
446440,에피바이오텍
207490,에이펙스인텍
048830,엔피케이
060480,국일신동
344860,이노진
044780,에이치케이
054410,케이피티유
215790,이노인스트루먼트
317860,노드메이슨
053060,세동
098660,에스티오
002070,비비안
009620,삼보산업
308100,까스텔바작
436610,한국제11호스팩
149010,아이케이세미콘
139050,BF랩스
900070,글로벌에스엠
088790,진도
137940,넥스트아이
019660,글로본
341310,이앤에치
008290,원풍물산
134060,이퓨쳐
065770,CS
130740,티피씨글로벌
108675,LX하우시스우
017250,인터엠
204210,스타에스엠리츠
025890,한국주강
212310,오건에코텍
031860,에스유홀딩스
005110,한창
123750,알톤
044380,주연테크
071850,캐스텍코리아
336040,타스컴
016670,디모아
027040,서울전자통신
039740,한국정보공학
258830,세종메디칼
067770,세진티에스
121890,에스디시스템
430230,하나금융24호스팩
214310,에스엘에너지
123330,제닉
054220,비츠로시스
091970,나노캠텍
468510,삼성스팩9호
071460,위니아
188260,세니젠
069140,누리플랜
217620,디딤이앤에프
066430,와이오엠
079970,투비소프트
279060,이노벡스
079950,인베니아
010420,한솔PNS
238500,로보쓰리에이아이
084695,대상홀딩스우
196700,웹스
335870,윙스풋
230980,비유테크놀러지
007815,코리아써우
002355,넥센타이어1우B
005257,녹십자홀딩스2우
060260,뉴보텍
251280,안지오랩
275630,에스에스알
023790,동일철강
250930,예선테크
225430,케이엠제약
043360,디지아이
001770,SHD
084440,유비온
900280,골든센츄리
101680,한국정밀기계
449020,유안타제13호스팩
069330,유아이디
043100,솔고바이오
052960,태양3C
168490,한국패러랠
106240,파인테크닉스
115570,스타플렉스
35320K,대덕전자1우
204630,스튜디오산타클로스
026910,광진실업
438220,대신밸런스제13호스팩
199150,데이터스트림즈
070590,한솔인티큐브
096870,엘디티
402420,켈스
000087,하이트진로2우B
421800,교보12호스팩
456700,길교이앤씨
439410,엔에이치스팩26호
466910,엔에이치스팩30호
001795,대한제당우
073540,에프알텍
065150,대산F&B
050090,비케이홀딩스
227100,퀀텀온
244460,올리패스
011080,형지I&C
179720,머니무브
215380,우정바이오
000885,한화우
440820,엔에이치스팩27호
004835,덕성우
424140,케이비제21호스팩
000075,삼양홀딩스우
477380,미래에셋비전스팩4호
222670,플럼라인생명과학
224760,엔에스컴퍼니
412930,미래에셋비전스팩1호
430220,신영스팩8호
457390,대신밸런스제15호스팩
106520,노블엠앤비
457630,대신밸런스제16호스팩
406760,하나금융21호스팩
223220,로지스몬
442310,대신밸런스제14호스팩
422040,엔에이치스팩23호
311960,에이아이더뉴트리진
454750,하나28호스팩
469880,하나30호스팩
006345,대원전선우
346010,타이드
008500,일정실업
149300,아퓨어스
322970,무진메디
477340,에이치엠씨제7호스팩
003075,코오롱글로벌우
065690,파커스
390110,애니메디솔루션
253610,루트락
331660,한국미라클피플사
286000,씨엔티드림
004105,태양금속우
254160,제이엠멀티
208850,이비테크
418170,하나금융22호스팩
002025,코오롱우
473050,유안타제15호스팩
004255,NPC우
140910,에이리츠
478440,미래에셋비전스팩6호
479880,한국제15호스팩
238170,엔에스엠
45014K,코오롱모빌리티그룹우
458320,KB제26호스팩
244880,나눔테크
065420,에스아이리소스
044180,KD
178600,대동고려삼
446750,하나26호스팩
18064K,한진칼우
471050,대신밸런스제17호스팩
430460,한화플러스제3호스팩
38380K,LX홀딩스1우
446840,키움제8호스팩
258540,에스엘테라퓨틱스
199290,바이오프로테크
054630,에이디칩스
478390,KB제29호스팩
425290,삼성스팩6호
435380,유안타제10호스팩
236340,메디젠휴먼케어
086460,큐러블
448370,하나27호스팩
445970,신영스팩9호
477760,DB금융스팩12호
071950,코아스
454640,하나29호스팩
001067,JW중외제약2우B
351020,미쥬
456440,DB금융스팩11호
202960,판도라티비
474660,신한제12호스팩
469900,하나31호스팩
174880,장원테크
03481K,해성산업1우
476470,KB제28호스팩
430700,유안타제9호스팩
477470,미래에셋비전스팩5호
446190,미래에셋비전스팩2호
446150,유안타제12호스팩
224810,엄지하우스
474490,유안타제16호스팩
455250,KB제25호스팩
145995,삼양사우
437780,엔에이치스팩24호
415580,상상인제3호스팩
266350,팡스카이
250030,진코스텍
000225,유유제약1우
444920,유안타제11호스팩
005725,넥센우
046070,코다코
450050,하이제8호스팩
439730,IBKS제20호스팩
448830,미래에셋비전스팩3호
455310,한화플러스제4호스팩
455910,에스케이증권제9호스팩
400840,하이제7호스팩
001065,JW중외제약우
112190,KC산업
189350,코셋
452670,상상인제4호스팩
323230,엠에프엠코리아
448760,IBKS제22호스팩
472220,신영스팩10호
442770,IBKS제21호스팩
477530,한국제14호스팩
299670,에스엠비나
450940,유안타제14호스팩
456490,교보14호스팩
458610,한국제12호스팩
093510,엔지브이아이
440790,교보13호스팩
464440,한국제13호스팩
467930,IBKS제23호스팩
433530,키움제7호스팩
296520,가이아코퍼레이션
418210,신한제10호스팩
289170,바이오텐
469480,IBKS제24호스팩
185190,수프로
445360,비엔케이제1호스팩
114920,대주이엔티
462020,에이치엠씨제6호스팩
004985,성신양회우
468760,유진스팩10호
066830,제노텍
234070,에이원알폼
447690,아이오바이오
472230,에스케이증권제11호스팩
473370,비엔케이제2호스팩
116100,태양기계
00806K,대덕1우
103660,씨앗
465320,교보15호스팩
442130,유진스팩9호
26490K,크라운제과우
45226K,한화갤러리아우
435870,에스케이증권제8호스팩
092590,럭스피아
474930,신한제13호스팩
475250,하나33호스팩
413600,키움제6호스팩
270210,에스알바이오텍
000325,노루홀딩스우
001515,SK증권우
136660,큐엠씨
457940,에스케이증권제10호스팩
473000,에스케이증권제12호스팩
475240,하나32호스팩
438580,엔에이치스팩25호
001755,한양증권우
090355,노루페인트우
014825,동원시스템즈우
448780,마이크로엔엑스
217910,에스제이켐
446600,카이바이오텍
36328K,티와이홀딩스우
121060,유니포인트
318660,타임기술
005745,크라운해태홀딩스우
000145,하이트진로홀딩스우
266870,파워풀엑스
233990,질경이
007575,일양약품우
008355,남선알미우
00781K,코리아써키트2우B
266170,뿌리깊은나무들
014285,금강공업우
004545,깨끗한나라우
005965,동부건설우
266470,바이오인프라생명과학
288490,나라소프트
000545,흥국화재우
208890,미래엔에듀파트너
276240,엘리비젼
012205,계양전기우
009415,태영건설우
011155,CJ씨푸드1우
283100,노보믹스
215570,크로넥스
258050,테크트랜스
002785,진흥기업우B
002787,진흥기업2우B
014915,성문전자우
413300,티엘엔지니어링
000227,유유제약2우B
004415,서울식품우
001525,동양우
001527,동양2우B
236030,씨알푸드
032685,소프트센우
217320,썬테크
021045,대호특수강우
299480,지앤이헬스케어
002995,금호건설우
140660,위월드
258250,셀젠텍
245450,씨앤에스링크
181340,이즈미디어
308700,테크엔
